Year;Date;Month;Region;Ocurrence
1989;01-01-1989;NOVIEMBRE;IX;18
1989;01-01-1989;NOVIEMBRE;XIV;3
1989;01-01-1989;NOVIEMBRE;X;2
1989;01-01-1989;NOVIEMBRE;XI;4
1989;01-01-1989;NOVIEMBRE;XII;2
1989;01-01-1989;DICIEMBRE;III;3
1989;01-01-1989;DICIEMBRE;IV;15
1989;01-01-1989;DICIEMBRE;V;308
1989;01-01-1989;DICIEMBRE;RM;100
1989;01-01-1989;DICIEMBRE;VI;30
1989;01-01-1989;DICIEMBRE;VII;124
1989;01-01-1989;DICIEMBRE;VIII;225
1989;01-01-1989;DICIEMBRE;IX;64
1989;01-01-1989;DICIEMBRE;XIV;14
1989;01-01-1989;DICIEMBRE;X;5
1989;01-01-1989;DICIEMBRE;XI;4
1989;01-01-1989;DICIEMBRE;XII;3
1989;01-01-1989;ENERO;III;3
1989;01-01-1989;ENERO;IV;13
1989;01-01-1989;ENERO;V;273
1989;01-01-1989;ENERO;RM;65
1989;01-01-1989;ENERO;VI;66
1989;01-01-1989;ENERO;VII;102
1989;01-01-1989;ENERO;VIII;450
1989;01-01-1989;ENERO;IX;147
1989;01-01-1989;ENERO;XIV;47
1989;01-01-1989;ENERO;X;36
1989;01-01-1989;ENERO;XI;18
1989;01-01-1989;ENERO;XII;5
1989;01-01-1989;FEBRERO;III;4
1989;01-01-1989;FEBRERO;IV;18
1989;01-01-1989;FEBRERO;V;169
1989;01-01-1989;FEBRERO;RM;37
1989;01-01-1989;FEBRERO;VI;51
1989;01-01-1989;FEBRERO;VII;106
1989;01-01-1989;FEBRERO;VIII;444
1989;01-01-1989;FEBRERO;IX;238
1989;01-01-1989;FEBRERO;XIV;45
1989;01-01-1989;FEBRERO;X;47
1989;01-01-1989;FEBRERO;XI;8
1989;01-01-1989;FEBRERO;XII;5
1989;01-01-1989;MARZO;III;3
1989;01-01-1989;MARZO;IV;8
1989;01-01-1989;MARZO;V;103
1989;01-01-1989;MARZO;RM;27
1989;01-01-1989;MARZO;VI;46
1989;01-01-1989;MARZO;VII;55
1989;01-01-1989;MARZO;VIII;447
1989;01-01-1989;MARZO;IX;193
1989;01-01-1989;MARZO;XIV;30
1989;01-01-1989;MARZO;X;19
1989;01-01-1989;MARZO;XI;16
1989;01-01-1989;MARZO;XII;5
1989;01-01-1989;ABRIL;III;0
1989;01-01-1989;ABRIL;IV;1
1989;01-01-1989;ABRIL;V;54
1989;01-01-1989;ABRIL;RM;14
1989;01-01-1989;ABRIL;VI;29
1989;01-01-1989;ABRIL;VII;33
1989;01-01-1989;ABRIL;VIII;278
1989;01-01-1989;ABRIL;IX;35
1989;01-01-1989;ABRIL;XIV;0
1989;01-01-1989;ABRIL;X;0
1989;01-01-1989;ABRIL;XI;0
1989;01-01-1989;ABRIL;XII;0
1989;01-01-1989;MAYO;III;0
1989;01-01-1989;MAYO;IV;0
1989;01-01-1989;MAYO;V;1
1989;01-01-1989;MAYO;RM;0
1989;01-01-1989;MAYO;VI;0
1989;01-01-1989;MAYO;VII;0
1989;01-01-1989;MAYO;VIII;56
1989;01-01-1989;MAYO;IX;1
1989;01-01-1989;MAYO;XIV;0
1989;01-01-1989;MAYO;X;0
1989;01-01-1989;MAYO;XI;0
1989;01-01-1989;MAYO;XII;0
1989;01-01-1989;JUNIO;III;0
1989;01-01-1989;JUNIO;IV;0
1989;01-01-1989;JUNIO;V;0
1989;01-01-1989;JUNIO;RM;0
1989;01-01-1989;JUNIO;VI;0
1989;01-01-1989;JUNIO;VII;0
1989;01-01-1989;JUNIO;VIII;0
1989;01-01-1989;JUNIO;IX;0
1989;01-01-1989;JUNIO;XIV;0
1989;01-01-1989;JUNIO;X;0
1989;01-01-1989;JUNIO;XI;0
1989;01-01-1989;JUNIO;XII;0
1990;01-01-1990;JULIO;III;0
1990;01-01-1990;JULIO;IV;0
1990;01-01-1990;JULIO;V;0
1990;01-01-1990;JULIO;RM;0
1990;01-01-1990;JULIO;VI;0
1990;01-01-1990;JULIO;VII;0
1990;01-01-1990;JULIO;VIII;0
1990;01-01-1990;JULIO;IX;0
1990;01-01-1990;JULIO;XIV;0
1990;01-01-1990;JULIO;X;0
1990;01-01-1990;JULIO;XI;0
1990;01-01-1990;JULIO;XII;0
1990;01-01-1990;AGOSTO;III;0
1990;01-01-1990;AGOSTO;IV;0
1990;01-01-1990;AGOSTO;V;0
1990;01-01-1990;AGOSTO;RM;0
1990;01-01-1990;AGOSTO;VI;0
1990;01-01-1990;AGOSTO;VII;0
1990;01-01-1990;AGOSTO;VIII;0
1990;01-01-1990;AGOSTO;IX;0
1990;01-01-1990;AGOSTO;XIV;0
1990;01-01-1990;AGOSTO;X;0
1990;01-01-1990;AGOSTO;XI;0
1990;01-01-1990;AGOSTO;XII;0
1990;01-01-1990;SEPTIEMBRE;III;0
1990;01-01-1990;SEPTIEMBRE;IV;0
1990;01-01-1990;SEPTIEMBRE;V;0
1990;01-01-1990;SEPTIEMBRE;RM;0
1990;01-01-1990;SEPTIEMBRE;VI;0
1990;01-01-1990;SEPTIEMBRE;VII;0
1990;01-01-1990;SEPTIEMBRE;VIII;0
1990;01-01-1990;SEPTIEMBRE;IX;0
1990;01-01-1990;SEPTIEMBRE;XIV;0
1990;01-01-1990;SEPTIEMBRE;X;0
1990;01-01-1990;SEPTIEMBRE;XI;0
1990;01-01-1990;SEPTIEMBRE;XII;0
1990;01-01-1990;OCTUBRE;III;4
1990;01-01-1990;OCTUBRE;IV;2
1990;01-01-1990;OCTUBRE;V;2
1990;01-01-1990;OCTUBRE;RM;0
1990;01-01-1990;OCTUBRE;VI;0
1990;01-01-1990;OCTUBRE;VII;8
1990;01-01-1990;OCTUBRE;VIII;114
1990;01-01-1990;OCTUBRE;IX;5
1990;01-01-1990;OCTUBRE;XIV;8
1990;01-01-1990;OCTUBRE;X;3
1990;01-01-1990;OCTUBRE;XI;14
1990;01-01-1990;OCTUBRE;XII;0
1990;01-01-1990;NOVIEMBRE;III;4
1990;01-01-1990;NOVIEMBRE;IV;4
1990;01-01-1990;NOVIEMBRE;V;38
1990;01-01-1990;NOVIEMBRE;RM;60
1990;01-01-1990;NOVIEMBRE;VI;3
1990;01-01-1990;NOVIEMBRE;VII;28
1990;01-01-1990;NOVIEMBRE;VIII;213
1990;01-01-1990;NOVIEMBRE;IX;18
1990;01-01-1990;NOVIEMBRE;XIV;6
1990;01-01-1990;NOVIEMBRE;X;0
1990;01-01-1990;NOVIEMBRE;XI;0
1990;01-01-1990;NOVIEMBRE;XII;1
1990;01-01-1990;DICIEMBRE;III;3
1990;01-01-1990;DICIEMBRE;IV;5
1990;01-01-1990;DICIEMBRE;V;200
1990;01-01-1990;DICIEMBRE;RM;136
1990;01-01-1990;DICIEMBRE;VI;27
1990;01-01-1990;DICIEMBRE;VII;41
1990;01-01-1990;DICIEMBRE;VIII;141
1990;01-01-1990;DICIEMBRE;IX;33
1990;01-01-1990;DICIEMBRE;XIV;3
1990;01-01-1990;DICIEMBRE;X;1
1990;01-01-1990;DICIEMBRE;XI;0
1990;01-01-1990;DICIEMBRE;XII;1
1990;01-01-1990;ENERO;III;6
1990;01-01-1990;ENERO;IV;13
1990;01-01-1990;ENERO;V;250
1990;01-01-1990;ENERO;RM;85
1990;01-01-1990;ENERO;VI;57
1990;01-01-1990;ENERO;VII;94
1990;01-01-1990;ENERO;VIII;431
1990;01-01-1990;ENERO;IX;129
1990;01-01-1990;ENERO;XIV;20
1990;01-01-1990;ENERO;X;61
1990;01-01-1990;ENERO;XI;7
1990;01-01-1990;ENERO;XII;2
1990;01-01-1990;FEBRERO;III;5
1990;01-01-1990;FEBRERO;IV;13
1990;01-01-1990;FEBRERO;V;150
1990;01-01-1990;FEBRERO;RM;42
1990;01-01-1990;FEBRERO;VI;50
1990;01-01-1990;FEBRERO;VII;72
1990;01-01-1990;FEBRERO;VIII;275
1990;01-01-1990;FEBRERO;IX;105
1990;01-01-1990;FEBRERO;XIV;37
1990;01-01-1990;FEBRERO;X;85
1990;01-01-1990;FEBRERO;XI;22
1990;01-01-1990;FEBRERO;XII;13
1990;01-01-1990;MARZO;III;4
1990;01-01-1990;MARZO;IV;8
1990;01-01-1990;MARZO;V;142
1990;01-01-1990;MARZO;RM;36
1990;01-01-1990;MARZO;VI;44
1990;01-01-1990;MARZO;VII;65
1990;01-01-1990;MARZO;VIII;318
1990;01-01-1990;MARZO;IX;92
1990;01-01-1990;MARZO;XIV;27
1990;01-01-1990;MARZO;X;68
1990;01-01-1990;MARZO;XI;21
1990;01-01-1990;MARZO;XII;6
1990;01-01-1990;ABRIL;III;0
1990;01-01-1990;ABRIL;IV;5
1990;01-01-1990;ABRIL;V;30
1990;01-01-1990;ABRIL;RM;6
1990;01-01-1990;ABRIL;VI;7
1990;01-01-1990;ABRIL;VII;10
1990;01-01-1990;ABRIL;VIII;39
1990;01-01-1990;ABRIL;IX;2
1990;01-01-1990;ABRIL;XIV;0
1990;01-01-1990;ABRIL;X;1
1990;01-01-1990;ABRIL;XI;1
1990;01-01-1990;ABRIL;XII;0
1990;01-01-1990;MAYO;III;1
1990;01-01-1990;MAYO;IV;1
1990;01-01-1990;MAYO;V;12
1990;01-01-1990;MAYO;RM;7
1990;01-01-1990;MAYO;VI;9
1990;01-01-1990;MAYO;VII;0
1990;01-01-1990;MAYO;VIII;1
1990;01-01-1990;MAYO;IX;0
1990;01-01-1990;MAYO;XIV;0
1990;01-01-1990;MAYO;X;0
1990;01-01-1990;MAYO;XI;1
1990;01-01-1990;MAYO;XII;0
1990;01-01-1990;JUNIO;III;0
1990;01-01-1990;JUNIO;IV;0
1990;01-01-1990;JUNIO;V;0
1990;01-01-1990;JUNIO;RM;0
1990;01-01-1990;JUNIO;VI;0
1990;01-01-1990;JUNIO;VII;0
1990;01-01-1990;JUNIO;VIII;0
1990;01-01-1990;JUNIO;IX;0
1990;01-01-1990;JUNIO;XIV;0
1990;01-01-1990;JUNIO;X;0
1990;01-01-1990;JUNIO;XI;0
1990;01-01-1990;JUNIO;XII;0
1991;01-01-1991;JULIO;III;0
1991;01-01-1991;JULIO;IV;0
1991;01-01-1991;JULIO;V;0
1991;01-01-1991;JULIO;RM;0
1991;01-01-1991;JULIO;VI;0
1991;01-01-1991;JULIO;VII;0
1991;01-01-1991;JULIO;VIII;0
1991;01-01-1991;JULIO;IX;0
1991;01-01-1991;JULIO;XIV;0
1991;01-01-1991;JULIO;X;0
1991;01-01-1991;JULIO;XI;0
1991;01-01-1991;JULIO;XII;0
1991;01-01-1991;AGOSTO;III;0
1991;01-01-1991;AGOSTO;IV;0
1991;01-01-1991;AGOSTO;V;0
1991;01-01-1991;AGOSTO;RM;0
1991;01-01-1991;AGOSTO;VI;0
1991;01-01-1991;AGOSTO;VII;0
1991;01-01-1991;AGOSTO;VIII;0
1991;01-01-1991;AGOSTO;IX;0
1991;01-01-1991;AGOSTO;XIV;0
1991;01-01-1991;AGOSTO;X;0
1991;01-01-1991;AGOSTO;XI;0
1991;01-01-1991;AGOSTO;XII;0
1991;01-01-1991;SEPTIEMBRE;III;0
1991;01-01-1991;SEPTIEMBRE;IV;0
1991;01-01-1991;SEPTIEMBRE;V;0
1991;01-01-1991;SEPTIEMBRE;RM;0
1991;01-01-1991;SEPTIEMBRE;VI;0
1991;01-01-1991;SEPTIEMBRE;VII;0
1991;01-01-1991;SEPTIEMBRE;VIII;0
1991;01-01-1991;SEPTIEMBRE;IX;0
1991;01-01-1991;SEPTIEMBRE;XIV;0
1991;01-01-1991;SEPTIEMBRE;X;0
1991;01-01-1991;SEPTIEMBRE;XI;0
1991;01-01-1991;SEPTIEMBRE;XII;0
1991;01-01-1991;OCTUBRE;III;1
1991;01-01-1991;OCTUBRE;IV;8
1991;01-01-1991;OCTUBRE;V;3
1991;01-01-1991;OCTUBRE;RM;2
1991;01-01-1991;OCTUBRE;VI;0
1991;01-01-1991;OCTUBRE;VII;2
1991;01-01-1991;OCTUBRE;VIII;35
1991;01-01-1991;OCTUBRE;IX;0
1991;01-01-1991;OCTUBRE;XIV;0
1991;01-01-1991;OCTUBRE;X;0
1991;01-01-1991;OCTUBRE;XI;2
1991;01-01-1991;OCTUBRE;XII;0
1991;01-01-1991;NOVIEMBRE;III;2
1991;01-01-1991;NOVIEMBRE;IV;3
1991;01-01-1991;NOVIEMBRE;V;68
1991;01-01-1991;NOVIEMBRE;RM;36
1991;01-01-1991;NOVIEMBRE;VI;9
1991;01-01-1991;NOVIEMBRE;VII;19
1991;01-01-1991;NOVIEMBRE;VIII;139
1991;01-01-1991;NOVIEMBRE;IX;21
1991;01-01-1991;NOVIEMBRE;XIV;1
1991;01-01-1991;NOVIEMBRE;X;6
1991;01-01-1991;NOVIEMBRE;XI;3
1991;01-01-1991;NOVIEMBRE;XII;1
1991;01-01-1991;DICIEMBRE;III;2
1991;01-01-1991;DICIEMBRE;IV;13
1991;01-01-1991;DICIEMBRE;V;262
1991;01-01-1991;DICIEMBRE;RM;77
1991;01-01-1991;DICIEMBRE;VI;35
1991;01-01-1991;DICIEMBRE;VII;53
1991;01-01-1991;DICIEMBRE;VIII;354
1991;01-01-1991;DICIEMBRE;IX;66
1991;01-01-1991;DICIEMBRE;XIV;2
1991;01-01-1991;DICIEMBRE;X;23
1991;01-01-1991;DICIEMBRE;XI;5
1991;01-01-1991;DICIEMBRE;XII;1
1991;01-01-1991;ENERO;III;3
1991;01-01-1991;ENERO;IV;11
1991;01-01-1991;ENERO;V;263
1991;01-01-1991;ENERO;RM;77
1991;01-01-1991;ENERO;VI;51
1991;01-01-1991;ENERO;VII;111
1991;01-01-1991;ENERO;VIII;600
1991;01-01-1991;ENERO;IX;156
1991;01-01-1991;ENERO;XIV;10
1991;01-01-1991;ENERO;X;20
1991;01-01-1991;ENERO;XI;7
1991;01-01-1991;ENERO;XII;4
1991;01-01-1991;FEBRERO;III;1
1991;01-01-1991;FEBRERO;IV;18
1991;01-01-1991;FEBRERO;V;166
1991;01-01-1991;FEBRERO;RM;45
1991;01-01-1991;FEBRERO;VI;39
1991;01-01-1991;FEBRERO;VII;100
1991;01-01-1991;FEBRERO;VIII;816
1991;01-01-1991;FEBRERO;IX;280
1991;01-01-1991;FEBRERO;XIV;53
1991;01-01-1991;FEBRERO;X;59
1991;01-01-1991;FEBRERO;XI;7
1991;01-01-1991;FEBRERO;XII;4
1991;01-01-1991;MARZO;III;3
1991;01-01-1991;MARZO;IV;7
1991;01-01-1991;MARZO;V;82
1991;01-01-1991;MARZO;RM;19
1991;01-01-1991;MARZO;VI;33
1991;01-01-1991;MARZO;VII;70
1991;01-01-1991;MARZO;VIII;491
1991;01-01-1991;MARZO;IX;120
1991;01-01-1991;MARZO;XIV;3
1991;01-01-1991;MARZO;X;3
1991;01-01-1991;MARZO;XI;3
1991;01-01-1991;MARZO;XII;3
1991;01-01-1991;ABRIL;III;0
1991;01-01-1991;ABRIL;IV;0
1991;01-01-1991;ABRIL;V;25
1991;01-01-1991;ABRIL;RM;7
1991;01-01-1991;ABRIL;VI;14
1991;01-01-1991;ABRIL;VII;47
1991;01-01-1991;ABRIL;VIII;83
1991;01-01-1991;ABRIL;IX;18
1991;01-01-1991;ABRIL;XIV;0
1991;01-01-1991;ABRIL;X;0
1991;01-01-1991;ABRIL;XI;2
1991;01-01-1991;ABRIL;XII;0
1991;01-01-1991;MAYO;III;0
1991;01-01-1991;MAYO;IV;0
1991;01-01-1991;MAYO;V;1
1991;01-01-1991;MAYO;RM;0
1991;01-01-1991;MAYO;VI;2
1991;01-01-1991;MAYO;VII;0
1991;01-01-1991;MAYO;VIII;3
1991;01-01-1991;MAYO;IX;0
1991;01-01-1991;MAYO;XIV;0
1991;01-01-1991;MAYO;X;0
1991;01-01-1991;MAYO;XI;0
1991;01-01-1991;MAYO;XII;0
1991;01-01-1991;JUNIO;III;0
1991;01-01-1991;JUNIO;IV;0
1991;01-01-1991;JUNIO;V;0
1991;01-01-1991;JUNIO;RM;0
1991;01-01-1991;JUNIO;VI;0
1991;01-01-1991;JUNIO;VII;0
1991;01-01-1991;JUNIO;VIII;0
1991;01-01-1991;JUNIO;IX;0
1991;01-01-1991;JUNIO;XIV;0
1991;01-01-1991;JUNIO;X;0
1991;01-01-1991;JUNIO;XI;0
1991;01-01-1991;JUNIO;XII;0
1992;01-01-1992;JULIO;III;0
1992;01-01-1992;JULIO;IV;0
1992;01-01-1992;JULIO;V;0
1992;01-01-1992;JULIO;RM;0
1992;01-01-1992;JULIO;VI;0
1992;01-01-1992;JULIO;VII;0
1992;01-01-1992;JULIO;VIII;0
1992;01-01-1992;JULIO;IX;0
1992;01-01-1992;JULIO;XIV;0
1992;01-01-1992;JULIO;X;0
1992;01-01-1992;JULIO;XI;0
1992;01-01-1992;JULIO;XII;0
1992;01-01-1992;AGOSTO;III;0
1992;01-01-1992;AGOSTO;IV;0
1992;01-01-1992;AGOSTO;V;0
1992;01-01-1992;AGOSTO;RM;0
1992;01-01-1992;AGOSTO;VI;0
1992;01-01-1992;AGOSTO;VII;0
1992;01-01-1992;AGOSTO;VIII;0
1992;01-01-1992;AGOSTO;IX;0
1992;01-01-1992;AGOSTO;XIV;0
1992;01-01-1992;AGOSTO;X;0
1992;01-01-1992;AGOSTO;XI;0
1992;01-01-1992;AGOSTO;XII;0
1992;01-01-1992;SEPTIEMBRE;III;0
1992;01-01-1992;SEPTIEMBRE;IV;0
1992;01-01-1992;SEPTIEMBRE;V;0
1992;01-01-1992;SEPTIEMBRE;RM;0
1992;01-01-1992;SEPTIEMBRE;VI;0
1992;01-01-1992;SEPTIEMBRE;VII;0
1992;01-01-1992;SEPTIEMBRE;VIII;0
1992;01-01-1992;SEPTIEMBRE;IX;0
1992;01-01-1992;SEPTIEMBRE;XIV;0
1992;01-01-1992;SEPTIEMBRE;X;0
1992;01-01-1992;SEPTIEMBRE;XI;0
1992;01-01-1992;SEPTIEMBRE;XII;0
1992;01-01-1992;OCTUBRE;III;0
1992;01-01-1992;OCTUBRE;IV;2
1992;01-01-1992;OCTUBRE;V;2
1992;01-01-1992;OCTUBRE;RM;0
1992;01-01-1992;OCTUBRE;VI;0
1992;01-01-1992;OCTUBRE;VII;1
1992;01-01-1992;OCTUBRE;VIII;64
1992;01-01-1992;OCTUBRE;IX;5
1992;01-01-1992;OCTUBRE;XIV;3
1992;01-01-1992;OCTUBRE;X;6
1992;01-01-1992;OCTUBRE;XI;2
1992;01-01-1992;OCTUBRE;XII;0
1992;01-01-1992;NOVIEMBRE;III;1
1992;01-01-1992;NOVIEMBRE;IV;2
1992;01-01-1992;NOVIEMBRE;V;79
1992;01-01-1992;NOVIEMBRE;RM;60
1992;01-01-1992;NOVIEMBRE;VI;3
1992;01-01-1992;NOVIEMBRE;VII;13
1992;01-01-1992;NOVIEMBRE;VIII;185
1992;01-01-1992;NOVIEMBRE;IX;24
1992;01-01-1992;NOVIEMBRE;XIV;0
1992;01-01-1992;NOVIEMBRE;X;6
1992;01-01-1992;NOVIEMBRE;XI;2
1992;01-01-1992;NOVIEMBRE;XII;2
1992;01-01-1992;DICIEMBRE;III;1
1992;01-01-1992;DICIEMBRE;IV;10
1992;01-01-1992;DICIEMBRE;V;277
1992;01-01-1992;DICIEMBRE;RM;130
1992;01-01-1992;DICIEMBRE;VI;26
1992;01-01-1992;DICIEMBRE;VII;28
1992;01-01-1992;DICIEMBRE;VIII;167
1992;01-01-1992;DICIEMBRE;IX;24
1992;01-01-1992;DICIEMBRE;XIV;2
1992;01-01-1992;DICIEMBRE;X;4
1992;01-01-1992;DICIEMBRE;XI;1
1992;01-01-1992;DICIEMBRE;XII;1
1992;01-01-1992;ENERO;III;16
1992;01-01-1992;ENERO;IV;7
1992;01-01-1992;ENERO;V;425
1992;01-01-1992;ENERO;RM;183
1992;01-01-1992;ENERO;VI;43
1992;01-01-1992;ENERO;VII;64
1992;01-01-1992;ENERO;VIII;528
1992;01-01-1992;ENERO;IX;168
1992;01-01-1992;ENERO;XIV;19
1992;01-01-1992;ENERO;X;93
1992;01-01-1992;ENERO;XI;6
1992;01-01-1992;ENERO;XII;4
1992;01-01-1992;FEBRERO;III;12
1992;01-01-1992;FEBRERO;IV;14
1992;01-01-1992;FEBRERO;V;338
1992;01-01-1992;FEBRERO;RM;68
1992;01-01-1992;FEBRERO;VI;64
1992;01-01-1992;FEBRERO;VII;77
1992;01-01-1992;FEBRERO;VIII;547
1992;01-01-1992;FEBRERO;IX;175
1992;01-01-1992;FEBRERO;XIV;13
1992;01-01-1992;FEBRERO;X;29
1992;01-01-1992;FEBRERO;XI;3
1992;01-01-1992;FEBRERO;XII;6
1992;01-01-1992;MARZO;III;7
1992;01-01-1992;MARZO;IV;2
1992;01-01-1992;MARZO;V;147
1992;01-01-1992;MARZO;RM;42
1992;01-01-1992;MARZO;VI;53
1992;01-01-1992;MARZO;VII;32
1992;01-01-1992;MARZO;VIII;298
1992;01-01-1992;MARZO;IX;59
1992;01-01-1992;MARZO;XIV;8
1992;01-01-1992;MARZO;X;6
1992;01-01-1992;MARZO;XI;1
1992;01-01-1992;MARZO;XII;2
1992;01-01-1992;ABRIL;III;3
1992;01-01-1992;ABRIL;IV;0
1992;01-01-1992;ABRIL;V;39
1992;01-01-1992;ABRIL;RM;11
1992;01-01-1992;ABRIL;VI;19
1992;01-01-1992;ABRIL;VII;2
1992;01-01-1992;ABRIL;VIII;20
1992;01-01-1992;ABRIL;IX;0
1992;01-01-1992;ABRIL;XIV;0
1992;01-01-1992;ABRIL;X;0
1992;01-01-1992;ABRIL;XI;0
1992;01-01-1992;ABRIL;XII;0
1992;01-01-1992;MAYO;III;2
1992;01-01-1992;MAYO;IV;0
1992;01-01-1992;MAYO;V;0
1992;01-01-1992;MAYO;RM;0
1992;01-01-1992;MAYO;VI;0
1992;01-01-1992;MAYO;VII;0
1992;01-01-1992;MAYO;VIII;0
1992;01-01-1992;MAYO;IX;0
1992;01-01-1992;MAYO;XIV;0
1992;01-01-1992;MAYO;X;0
1992;01-01-1992;MAYO;XI;0
1992;01-01-1992;MAYO;XII;0
1992;01-01-1992;JUNIO;III;0
1992;01-01-1992;JUNIO;IV;0
1992;01-01-1992;JUNIO;V;0
1992;01-01-1992;JUNIO;RM;0
1992;01-01-1992;JUNIO;VI;0
1992;01-01-1992;JUNIO;VII;0
1992;01-01-1992;JUNIO;VIII;0
1992;01-01-1992;JUNIO;IX;0
1992;01-01-1992;JUNIO;XIV;0
1992;01-01-1992;JUNIO;X;0
1992;01-01-1992;JUNIO;XI;0
1992;01-01-1992;JUNIO;XII;0
1993;01-01-1993;JULIO;III;0
1993;01-01-1993;JULIO;IV;0
1993;01-01-1993;JULIO;V;0
1993;01-01-1993;JULIO;RM;0
1993;01-01-1993;JULIO;VI;0
1993;01-01-1993;JULIO;VII;0
1993;01-01-1993;JULIO;VIII;0
1993;01-01-1993;JULIO;IX;0
1993;01-01-1993;JULIO;XIV;0
1993;01-01-1993;JULIO;X;0
1993;01-01-1993;JULIO;XI;0
1993;01-01-1993;JULIO;XII;0
1993;01-01-1993;AGOSTO;III;0
1993;01-01-1993;AGOSTO;IV;0
1993;01-01-1993;AGOSTO;V;0
1993;01-01-1993;AGOSTO;RM;0
1993;01-01-1993;AGOSTO;VI;0
1993;01-01-1993;AGOSTO;VII;0
1993;01-01-1993;AGOSTO;VIII;0
1993;01-01-1993;AGOSTO;IX;0
1993;01-01-1993;AGOSTO;XIV;0
1993;01-01-1993;AGOSTO;X;0
1993;01-01-1993;AGOSTO;XI;0
1993;01-01-1993;AGOSTO;XII;0
1993;01-01-1993;SEPTIEMBRE;III;0
1993;01-01-1993;SEPTIEMBRE;IV;0
1993;01-01-1993;SEPTIEMBRE;V;0
1993;01-01-1993;SEPTIEMBRE;RM;0
1993;01-01-1993;SEPTIEMBRE;VI;0
1993;01-01-1993;SEPTIEMBRE;VII;0
1993;01-01-1993;SEPTIEMBRE;VIII;0
1993;01-01-1993;SEPTIEMBRE;IX;0
1993;01-01-1993;SEPTIEMBRE;XIV;0
1993;01-01-1993;SEPTIEMBRE;X;0
1993;01-01-1993;SEPTIEMBRE;XI;0
1993;01-01-1993;SEPTIEMBRE;XII;0
1993;01-01-1993;OCTUBRE;III;6
1993;01-01-1993;OCTUBRE;IV;3
1993;01-01-1993;OCTUBRE;V;8
1993;01-01-1993;OCTUBRE;RM;10
1993;01-01-1993;OCTUBRE;VI;0
1993;01-01-1993;OCTUBRE;VII;0
1993;01-01-1993;OCTUBRE;VIII;20
1993;01-01-1993;OCTUBRE;IX;0
1993;01-01-1993;OCTUBRE;XIV;1
1993;01-01-1993;OCTUBRE;X;0
1993;01-01-1993;OCTUBRE;XI;0
1993;01-01-1993;OCTUBRE;XII;2
1993;01-01-1993;NOVIEMBRE;III;2
1993;01-01-1993;NOVIEMBRE;IV;3
1993;01-01-1993;NOVIEMBRE;V;137
1993;01-01-1993;NOVIEMBRE;RM;66
1993;01-01-1993;NOVIEMBRE;VI;17
1993;01-01-1993;NOVIEMBRE;VII;11
1993;01-01-1993;NOVIEMBRE;VIII;238
1993;01-01-1993;NOVIEMBRE;IX;13
1993;01-01-1993;NOVIEMBRE;XIV;0
1993;01-01-1993;NOVIEMBRE;X;7
1993;01-01-1993;NOVIEMBRE;XI;0
1993;01-01-1993;NOVIEMBRE;XII;0
1993;01-01-1993;DICIEMBRE;III;3
1993;01-01-1993;DICIEMBRE;IV;10
1993;01-01-1993;DICIEMBRE;V;370
1993;01-01-1993;DICIEMBRE;RM;126
1993;01-01-1993;DICIEMBRE;VI;41
1993;01-01-1993;DICIEMBRE;VII;59
1993;01-01-1993;DICIEMBRE;VIII;303
1993;01-01-1993;DICIEMBRE;IX;40
1993;01-01-1993;DICIEMBRE;XIV;0
1993;01-01-1993;DICIEMBRE;X;4
1993;01-01-1993;DICIEMBRE;XI;0
1993;01-01-1993;DICIEMBRE;XII;5
1993;01-01-1993;ENERO;III;5
1993;01-01-1993;ENERO;IV;9
1993;01-01-1993;ENERO;V;442
1993;01-01-1993;ENERO;RM;109
1993;01-01-1993;ENERO;VI;77
1993;01-01-1993;ENERO;VII;73
1993;01-01-1993;ENERO;VIII;782
1993;01-01-1993;ENERO;IX;136
1993;01-01-1993;ENERO;XIV;5
1993;01-01-1993;ENERO;X;21
1993;01-01-1993;ENERO;XI;1
1993;01-01-1993;ENERO;XII;5
1993;01-01-1993;FEBRERO;III;1
1993;01-01-1993;FEBRERO;IV;9
1993;01-01-1993;FEBRERO;V;156
1993;01-01-1993;FEBRERO;RM;65
1993;01-01-1993;FEBRERO;VI;42
1993;01-01-1993;FEBRERO;VII;58
1993;01-01-1993;FEBRERO;VIII;844
1993;01-01-1993;FEBRERO;IX;277
1993;01-01-1993;FEBRERO;XIV;17
1993;01-01-1993;FEBRERO;X;62
1993;01-01-1993;FEBRERO;XI;0
1993;01-01-1993;FEBRERO;XII;3
1993;01-01-1993;MARZO;III;3
1993;01-01-1993;MARZO;IV;9
1993;01-01-1993;MARZO;V;117
1993;01-01-1993;MARZO;RM;50
1993;01-01-1993;MARZO;VI;50
1993;01-01-1993;MARZO;VII;46
1993;01-01-1993;MARZO;VIII;601
1993;01-01-1993;MARZO;IX;227
1993;01-01-1993;MARZO;XIV;5
1993;01-01-1993;MARZO;X;9
1993;01-01-1993;MARZO;XI;3
1993;01-01-1993;MARZO;XII;3
1993;01-01-1993;ABRIL;III;3
1993;01-01-1993;ABRIL;IV;1
1993;01-01-1993;ABRIL;V;41
1993;01-01-1993;ABRIL;RM;13
1993;01-01-1993;ABRIL;VI;23
1993;01-01-1993;ABRIL;VII;33
1993;01-01-1993;ABRIL;VIII;146
1993;01-01-1993;ABRIL;IX;28
1993;01-01-1993;ABRIL;XIV;0
